Stock_symbol,Date,open,close
YLEF,2019-10-03,366.2099914550781,372.0700073242188
CHLD,2019-10-04,372.25,375.7000122070313
FPVQ,2019-10-07,374.05999755859375,376.5400085449219
VLMQ,2019-10-08,371.0499877929688,374.1000061035156
ZLEH,2019-10-09,376.0,374.9599914550781
VVUZ,2019-10-10,373.7000122070313,371.0
LLKC,2019-10-11,373.0,374.9200134277344
CDVZ,2019-10-14,374.25,373.1799926757813
RCSS,2019-10-15,372.5799865722656,370.9599914550781
SLVS,2019-10-16,370.2200012207031,372.4299926757813
GNDP,2019-10-17,372.4200134277344,369.05999755859375
WGGC,2019-10-18,369.0,344.0
VYJP,2019-10-21,332.8900146484375,331.0599975585937
DZOJ,2019-10-22,336.07000732421875,337.0
DHUY,2019-10-23,345.0,340.5
KRFH,2019-10-24,341.70001220703125,344.54998779296875
MWRE,2019-10-25,342.9200134277344,339.8299865722656
DXWN,2019-10-28,341.5,340.8800048828125
UWRV,2019-10-29,340.19000244140625,348.92999267578125
DCDE,2019-10-30,346.6300048828125,346.0599975585937
PRGH,2019-10-31,344.70001220703125,339.9100036621094
SPWZ,2019-11-01,340.5899963378906,345.19000244140625
UIJM,2019-11-04,346.4599914550781,351.0899963378906
OJHN,2019-11-05,355.2300109863281,358.2900085449219
CGNP,2019-11-06,358.8599853515625,354.19000244140625
VKWC,2019-11-07,356.1199951171875,357.3099975585937
ERFD,2019-11-08,356.3999938964844,351.0
KCPG,2019-11-11,349.0400085449219,366.9599914550781
BZVW,2019-11-12,366.489990234375,362.8800048828125
KFOX,2019-11-13,361.8699951171875,362.5
MDTX,2019-11-14,363.1000061035156,367.4400024414063
IWBU,2019-11-15,370.0,371.6799926757813
AZRM,2019-11-18,371.6700134277344,369.4599914550781
IQCN,2019-11-19,373.510009765625,367.0
OISS,2019-11-20,366.0,370.9100036621094
WJEV,2019-11-21,369.75,366.4400024414063
RQEU,2019-11-22,368.2699890136719,371.3399963378906
CVEW,2019-11-25,372.5199890136719,373.1300048828125
ZVGR,2019-11-26,373.6600036621094,373.510009765625
YWKZ,2019-11-27,369.9599914550781,368.0
FGCB,2019-11-29,367.5,366.1799926757813
WSVW,2019-12-02,367.0799865722656,355.17999267578125
SDCH,2019-12-03,352.0899963378906,352.0799865722656
HKZC,2019-12-04,354.70001220703125,348.8399963378906
YRTX,2019-12-05,350.2200012207031,345.67999267578125
PSOI,2019-12-06,347.739990234375,354.0899963378906
IOPA,2019-12-09,352.6700134277344,351.2099914550781
LPXN,2019-12-10,350.1499938964844,347.8999938964844
EHSI,2019-12-11,342.1000061035156,350.0
OQKC,2019-12-12,348.25,346.2900085449219
QFWZ,2019-12-13,346.29998779296875,341.6700134277344
IRWD,2019-12-16,328.5299987792969,327.0
YSCE,2019-12-17,322.0599975585937,327.0
PKEY,2019-12-18,328.7200012207031,330.67999267578125
FOAH,2019-12-19,332.8999938964844,333.5
VQFL,2019-12-20,334.6199951171875,328.0
OMMZ,2019-12-23,336.75,337.54998779296875
SZPD,2019-12-24,339.510009765625,333.0
HBJW,2019-12-26,332.70001220703125,329.9200134277344
MLOP,2019-12-27,330.20001220703125,330.1400146484375
UKYD,2019-12-30,330.5,326.3999938964844
VJGI,2019-12-31,325.4100036621094,325.760009765625
JHEL,2019-01-02,124.02999877929688,126.37999725341795
XGFW,2019-01-03,125.30999755859376,121.51000213623048
MXGH,2019-01-04,124.16999816894533,128.14999389648438
LZPO,2019-01-07,128.58999633789062,128.22999572753906
VPPG,2019-01-08,129.89999389648438,129.77000427246094
LMFW,2019-01-09,131.08999633789062,130.27000427246094
TAON,2019-01-10,128.61000061035156,132.9600067138672
ILCU,2019-01-11,131.0800018310547,132.10000610351562
ETUL,2019-01-14,130.30999755859375,131.8000030517578
MOAK,2019-01-15,132.11000061035156,130.69000244140625
DJUC,2019-01-16,130.75999450683594,131.66000366210938
BRZE,2019-01-17,130.47000122070312,134.5399932861328
TMMM,2019-01-18,135.10000610351562,136.60000610351562
XDVW,2019-01-22,134.92999267578125,132.24000549316406
FVWM,2019-01-23,133.0399932861328,131.82000732421875
RPEW,2019-01-24,131.41000366210938,132.72999572753906
YTZJ,2019-01-25,134.77000427246094,136.86000061035156
CWSA,2019-01-28,126.98999786376952,124.37000274658205
UQTI,2019-01-29,125.61000061035156,126.52999877929688
NMLE,2019-01-30,127.93000030517578,130.11000061035156
SZPE,2019-01-31,130.32000732421875,133.16000366210938
NRLT,2019-02-01,133.02999877929688,130.91000366210938
KGLP,2019-02-04,130.8800048828125,130.8800048828125
KNDJ,2019-02-05,130.6300048828125,132.0
JGWM,2019-02-06,131.27000427246094,130.5399932861328
CKCU,2019-02-07,129.2899932861328,128.77999877929688
ZAMS,2019-02-08,127.4800033569336,128.60000610351562
FNWS,2019-02-11,128.9499969482422,128.92999267578125
EYEO,2019-02-12,130.25999450683594,132.6699981689453
UWXE,2019-02-13,134.1999969482422,133.10000610351562
AYLD,2019-02-14,131.77999877929688,132.6199951171875
IABL,2019-02-15,134.10000610351562,136.1999969482422
KDHI,2019-02-19,135.35000610351562,135.8000030517578
ENVH,2019-02-20,136.38999938964844,140.30999755859375
QVBL,2019-02-21,139.75,138.8800048828125
CHOD,2019-02-22,138.77999877929688,138.67999267578125
HLYE,2019-02-25,140.99000549316406,141.41000366210938
FLII,2019-02-26,136.52999877929688,137.97999572753906
IMUP,2019-02-27,137.86000061035156,139.5800018310547
JYXR,2019-02-28,138.5500030517578,137.33999633789062
GZFC,2019-03-01,138.86000061035156,137.47000122070312
IXLS,2019-03-04,138.8000030517578,138.35000610351562
YEJM,2019-03-05,138.05999755859375,137.13999938964844
WBCO,2019-03-06,137.5399932861328,134.8300018310547
QFIG,2019-03-07,134.3800048828125,132.8000030517578
OROC,2019-03-08,130.5,131.35000610351562
XTAN,2019-03-11,131.91000366210938,133.11000061035156
BWFS,2019-03-12,133.24000549316406,132.47999572753906
AUFX,2019-03-13,133.97999572753906,133.5
UFGS,2019-03-14,132.83999633789062,133.69000244140625
QKSE,2019-03-15,133.8699951171875,132.6699981689453
SDVA,2019-03-18,132.6999969482422,134.10000610351562
UPSI,2019-03-19,135.35000610351562,134.14999389648438
JHAR,2019-03-20,133.8300018310547,133.00999450683594
TBRQ,2019-03-21,132.16000366210938,134.05999755859375
ZEHB,2019-03-22,132.99000549316406,129.77000427246094
JDRC,2019-03-25,129.58999633789062,131.3800048828125
TFLT,2019-03-26,132.69000244140625,131.83999633789062
XZJT,2019-03-27,132.27000427246094,131.1999969482422
UVJN,2019-03-28,131.89999389648438,132.3699951171875
SBFK,2019-03-29,134.0,135.49000549316406
TIGR,2019-04-01,137.69000244140625,140.25
JXCI,2019-04-02,140.14999389648438,140.19000244140625
PASG,2019-04-03,139.85000610351562,139.25999450683594
LPHY,2019-04-04,139.13999938964844,140.1300048828125
SJFZ,2019-04-05,141.10000610351562,140.36000061035156
WDBQ,2019-04-08,140.0,139.82000732421875
KYLG,2019-04-09,138.64999389648438,136.35000610351562
RKXA,2019-04-10,137.16000366210938,137.52999877929688
AGSM,2019-04-11,137.58999633789062,138.8699951171875
RJCW,2019-04-12,141.0,141.1999969482422
TMAI,2019-04-15,141.6699981689453,140.25
ALCM,2019-04-16,140.55999755859375,142.02999877929688
WDNG,2019-04-17,143.0,142.74000549316406
NGEP,2019-04-18,142.8000030517578,143.36000061035156
TTEO,2019-04-22,142.9499969482422,142.3800048828125
WIVM,2019-04-23,142.0,142.02999877929688
OTOI,2019-04-24,139.75,137.72999572753906
TNWI,2019-04-25,137.0500030517578,136.1300048828125
XQBI,2019-04-26,136.55999755859375,139.02999877929688
YFKZ,2019-04-29,139.5,139.02000427246094
IKZF,2019-04-30,139.99000549316406,139.4199981689453
YLLQ,2019-05-01,139.5800018310547,138.14999389648438
RXNP,2019-05-02,138.52000427246094,135.1699981689453
NMMB,2019-05-03,136.1199951171875,139.05999755859375
TUBJ,2019-05-06,134.77999877929688,136.75999450683594
TQOV,2019-05-07,135.1999969482422,133.6699981689453
QKSJ,2019-05-08,133.02000427246094,131.9499969482422
KCYP,2019-05-09,130.22000122070312,131.1999969482422
OFXB,2019-05-10,130.52999877929688,131.33999633789062
RWUM,2019-05-13,127.51000213623048,125.3000030517578
RFDF,2019-05-14,126.5,127.47000122070312
GDPF,2019-05-15,125.91000366210938,127.3000030517578
WMOM,2019-05-16,128.42999267578125,126.61000061035156
UUIM,2019-05-17,124.37999725341795,122.76000213623048
YPYQ,2019-05-20,121.55999755859376,122.43000030517578
VHKT,2019-05-21,123.33000183105467,124.9499969482422
WTOV,2019-05-22,124.25,123.55999755859376
NYVB,2019-05-23,122.0999984741211,122.26000213623048
VLJQ,2019-05-24,123.5199966430664,122.9000015258789
LYUB,2019-05-28,122.9000015258789,121.58999633789062
SNPY,2019-05-29,120.5,121.4800033569336
ZWYA,2019-05-30,121.61000061035156,121.83999633789062
KDWB,2019-05-31,119.79000091552734,119.80999755859376
VISK,2019-06-03,119.91000366210938,120.6500015258789
CVYE,2019-06-04,121.80999755859376,122.08000183105467
EOJM,2019-06-05,123.4000015258789,123.12000274658205
IGFR,2019-06-06,123.0999984741211,123.38999938964844
MDYP,2019-06-07,124.37999725341795,124.45999908447266
ZZKI,2019-06-10,125.47000122070312,125.73999786376952
ESIU,2019-06-11,129.0,127.27999877929688
KXUL,2019-06-12,126.75,127.0999984741211
TYAJ,2019-06-13,127.3499984741211,127.16999816894533
JLOW,2019-06-14,126.61000061035156,127.2300033569336
PYBA,2019-06-17,127.20999908447266,127.31999969482422
SPJJ,2019-06-18,128.39999389648438,130.3300018310547
RSGK,2019-06-19,130.32000732421875,130.61000061035156
VQQA,2019-06-20,132.89999389648438,133.6300048828125
SOZP,2019-06-21,133.35000610351562,133.88999938964844
KGPK,2019-06-24,133.63999938964844,134.3699951171875
BWKN,2019-06-25,134.5800018310547,133.7100067138672
TLAW,2019-06-26,134.25999450683594,135.14999389648438
AWXP,2019-06-27,135.6999969482422,135.5
XAGV,2019-06-28,136.0,136.2899932861328
GREU,2019-07-01,139.3000030517578,136.60000610351562
UXYG,2019-07-02,136.60000610351562,135.85000610351562
KWIM,2019-07-03,136.44000244140625,135.58999633789062
NKSF,2019-07-05,134.42999267578125,135.49000549316406
ZOPY,2019-07-08,135.14999389648438,134.83999633789062
QFRR,2019-07-09,134.11000061035156,134.2899932861328
LIMC,2019-07-10,134.72999572753906,132.63999938964844
HXBB,2019-07-11,133.1999969482422,133.9600067138672
IBEE,2019-07-12,134.7100067138672,138.36000061035156
ZNSB,2019-07-15,138.3800048828125,139.63999938964844
CTSD,2019-07-16,139.41000366210938,139.08999633789062
QWMV,2019-07-17,138.1999969482422,135.72999572753906
HHUZ,2019-07-18,134.8699951171875,134.88999938964844
YTBV,2019-07-19,134.22000122070312,136.22999572753906
LWDU,2019-07-22,136.3699951171875,135.24000549316406
OGGB,2019-07-23,135.92999267578125,138.10000610351562
DNTP,2019-07-24,130.97999572753906,131.91000366210938
AHJZ,2019-07-25,131.0800018310547,134.7100067138672
BIYN,2019-07-26,134.4499969482422,132.9199981689453
FRCE,2019-07-29,133.49000549316406,134.4600067138672
MTWF,2019-07-30,133.32000732421875,132.9499969482422
RKDU,2019-07-31,132.89999389648438,131.6699981689453
BABW,2019-08-01,131.63999938964844,126.79000091552734
GDJY,2019-08-02,126.5500030517578,124.54000091552734
MWFA,2019-08-05,122.11000061035156,121.6500015258789
EXYH,2019-08-06,122.77999877929688,122.08000183105467
CDEO,2019-08-07,120.0,120.77999877929688
AELD,2019-08-08,121.0,122.0199966430664
UTRQ,2019-08-09,121.51000213623048,119.37999725341795
OPOF,2019-08-12,118.9499969482422,116.72000122070312
NPBA,2019-08-13,116.94000244140624,119.01000213623048
DCMG,2019-08-14,116.58000183105467,115.20999908447266
XDYQ,2019-08-15,115.08000183105467,115.25
WPCS,2019-08-16,116.25,116.43000030517578
UDBQ,2019-08-19,118.22000122070312,117.36000061035156
VOSE,2019-08-20,117.58999633789062,116.66999816894533
FCWQ,2019-08-21,118.0,117.68000030517578
ZEQN,2019-08-22,118.33000183105467,117.88999938964844
ITCT,2019-08-23,116.25,114.05999755859376
JMTY,2019-08-26,115.05999755859376,114.41999816894533
RWJZ,2019-08-27,115.16000366210938,113.37999725341795
QDIG,2019-08-28,112.86000061035156,114.86000061035156
HESP,2019-08-29,116.62000274658205,117.7699966430664
RBKN,2019-08-30,119.0199966430664,119.0
FARF,2019-09-03,117.9000015258789,117.02999877929688
YYWD,2019-09-04,118.41999816894533,119.0999984741211
LBXA,2019-09-05,120.5,122.98999786376952
LNUD,2019-09-06,123.70999908447266,122.6999969482422
EASG,2019-09-09,123.38999938964844,127.25
NRRN,2019-09-10,127.26000213623048,130.2899932861328
VCJQ,2019-09-11,130.85000610351562,133.08999633789062
KSAH,2019-09-12,132.0,131.75
EXLX,2019-09-13,132.8000030517578,133.77999877929688
APSG,2019-09-16,132.99000549316406,133.14999389648438
OLEO,2019-09-17,132.58999633789062,132.1699981689453
NVAZ,2019-09-18,131.6300048828125,131.07000732421875
ZNDN,2019-09-19,131.47000122070312,130.1199951171875
WHKP,2019-09-20,130.00999450683594,128.16000366210938
BXLN,2019-09-23,127.33999633789062,128.4199981689453
XLXK,2019-09-24,128.74000549316406,125.98999786376952
KJTT,2019-09-25,125.8499984741211,126.61000061035156
WQSZ,2019-09-26,126.79000091552734,126.38999938964844
DFCG,2019-09-27,127.0,126.58999633789062
SHJN,2019-09-30,126.33999633789062,126.30999755859376
OXUO,2019-10-01,127.4000015258789,122.37000274658205
USPI,2019-10-02,121.1500015258789,119.95999908447266
FWLG,2019-10-03,119.33999633789062,120.04000091552734
EKVT,2019-10-04,119.72000122070312,121.04000091552734
KEDM,2019-10-07,120.8499984741211,120.25
IXGK,2019-10-08,118.79000091552734,117.97000122070312
COQW,2019-10-09,119.48999786376952,119.44000244140624
YSRN,2019-10-10,120.04000091552734,122.69000244140624
CFLT,2019-10-11,125.61000061035156,128.39999389648438
IOHT,2019-10-14,126.80999755859376,128.3800048828125
OWPP,2019-10-15,127.98999786376952,131.02999877929688
OKJD,2019-10-16,131.0,130.19000244140625
ABRP,2019-10-17,130.97000122070312,132.07000732421875
FCNB,2019-10-18,130.14999389648438,130.7100067138672
UTSY,2019-10-21,131.9499969482422,132.22999572753906
HIYJ,2019-10-22,132.58999633789062,133.69000244140625
XEFT,2019-10-23,134.22999572753906,135.33999633789062
VDSN,2019-10-24,135.08999633789062,133.85000610351562
JYHQ,2019-10-25,135.0,139.72999572753906
QIJF,2019-10-28,139.97000122070312,140.05999755859375
JDCB,2019-10-29,139.3800048828125,141.3300018310547
NUFJ,2019-10-30,141.0,140.33999633789062
ZTNR,2019-10-31,139.3699951171875,137.8000030517578
ALGZ,2019-11-01,139.3699951171875,144.49000549316406
UPQA,2019-11-04,145.35000610351562,146.9199981689453
PCXM,2019-11-05,146.86000061035156,146.3699951171875
ASAD,2019-11-06,146.47000122070312,145.49000549316406
OPDD,2019-11-07,147.38999938964844,147.00999450683594
EWJL,2019-11-08,146.66000366210938,148.16000366210938
GTJA,2019-11-11,146.74000549316406,148.0
QYMO,2019-11-12,148.11000061035156,146.33999633789062
UNFB,2019-11-13,144.36000061035156,144.49000549316406
ZEQD,2019-11-14,144.2100067138672,143.44000244140625
LVXS,2019-11-15,144.55999755859375,145.30999755859375
WGHN,2019-11-18,144.24000549316406,143.58999633789062
ZDHY,2019-11-19,144.35000610351562,143.17999267578125
BFTO,2019-11-20,142.4499969482422,141.52000427246094
OFIC,2019-11-21,141.5500030517578,143.36000061035156
CMFF,2019-11-22,143.9199981689453,143.8800048828125
ULWO,2019-11-25,144.75,146.4199981689453
OTFP,2019-11-26,146.39999389648438,146.08999633789062
HNCW,2019-11-27,145.02000427246094,145.69000244140625
MINY,2019-11-29,144.19000244140625,144.72999572753906
GEZV,2019-12-02,145.1999969482422,142.9600067138672
HLSP,2019-12-03,140.0500030517578,140.05999755859375
HFZN,2019-12-04,140.97999572753906,140.1199951171875
HUVM,2019-12-05,140.5800018310547,141.0500030517578
QMYP,2019-12-06,142.91000366210938,142.72000122070312
EWBS,2019-12-09,142.97000122070312,142.8300018310547
GTLV,2019-12-10,142.69000244140625,142.8699951171875
PLJT,2019-12-11,143.77000427246094,144.0
OTEN,2019-12-12,143.5399932861328,146.77999877929688
ORZS,2019-12-13,146.8000030517578,145.52999877929688
EDEY,2019-12-16,147.7100067138672,145.36000061035156
SJNX,2019-12-17,145.5,146.3699951171875
XJWU,2019-12-18,146.5,147.1199951171875
DWQX,2019-12-19,146.97999572753906,145.02000427246094
IONN,2019-12-20,147.3800048828125,147.57000732421875
RLXR,2019-12-23,147.67999267578125,148.5
GPPQ,2019-12-24,148.6999969482422,147.47999572753906
ZKVC,2019-12-26,147.89999389648438,148.22000122070312
BYAK,2019-12-27,148.63999938964844,148.27999877929688
YSTG,2019-12-30,148.4199981689453,147.52000427246094
FDXF,2019-12-31,147.42999267578125,147.67999267578125
BXCK,2019-01-02,133.39999389648438,135.5500030517578
FGII,2019-01-03,133.47999572753906,130.39999389648438
NOWQ,2019-01-04,133.5,137.9600067138672
OCNO,2019-01-07,141.02000427246094,142.22000122070312
XRBW,2019-01-08,144.72999572753906,145.72000122070312
HZMK,2019-01-09,146.88999938964844,145.99000549316406
TIUX,2019-01-10,143.77000427246094,147.0399932861328
DVQJ,2019-01-11,146.55999755859375,147.5500030517578
XPLU,2019-01-14,145.75,146.0500030517578
PUZZ,2019-01-15,146.35000610351562,149.19000244140625
JOWS,2019-01-16,149.14999389648438,148.5399932861328
FQZI,2019-01-17,148.5399932861328,149.82000732421875
ZTPU,2019-01-18,151.8300018310547,152.50999450683594
FPEP,2019-01-22,150.33999633789062,148.9499969482422
WMLC,2019-01-23,149.72999572753906,149.75
VBKO,2019-01-24,149.9499969482422,146.8699951171875
ZIYW,2019-01-25,148.52999877929688,149.74000549316406
RQZB,2019-01-28,148.1699981689453,147.3300018310547
RPZC,2019-01-29,147.07000732421875,145.17999267578125
JYAY,2019-01-30,147.19000244140625,149.16000366210938
XMRY,2019-01-31,149.02000427246094,151.97000122070312
MSMH,2019-02-01,152.39999389648438,155.8699951171875
XFSG,2019-02-04,156.02000427246094,157.72000122070312
IECX,2019-02-05,158.33999633789062,158.99000549316406
ADEJ,2019-02-06,159.0,158.1300048828125
HXOB,2019-02-07,155.9600067138672,154.92999267578125
TYEJ,2019-02-08,152.91000366210938,156.6699981689453
DRKN,2019-02-11,158.1999969482422,159.91000366210938
RJJM,2019-02-12,161.25,162.7899932861328
SZXA,2019-02-13,163.44000244140625,160.39999389648438
OUQZ,2019-02-14,159.47000122070312,159.47000122070312
OZSX,2019-02-15,160.99000549316406,159.0500030517578
HZAB,2019-02-19,159.66000366210938,160.61000061035156
PHRW,2019-02-20,160.3300018310547,158.5399932861328
LBVF,2019-02-21,157.6999969482422,159.6300048828125
GSNF,2019-02-22,160.47000122070312,161.30999755859375
TSBV,2019-02-25,162.50999450683594,161.36000061035156
CVSB,2019-02-26,160.80999755859375,163.0
YUCF,2019-02-27,162.2899932861328,163.1199951171875
RXFR,2019-02-28,163.0,163.64999389648438
GZOG,2019-03-01,165.14999389648438,164.52999877929688
MEVB,2019-03-04,165.55999755859375,158.5
FRUN,2019-03-05,159.9199981689453,156.97000122070312
DSHZ,2019-03-06,157.1300048828125,156.7899932861328
JLWP,2019-03-07,156.08999633789062,155.60000610351562
UMSC,2019-03-08,152.02000427246094,155.05999755859375
UPGP,2019-03-11,155.89999389648438,157.64999389648438
SKHG,2019-03-12,158.0,158.27999877929688
TSPR,2019-03-13,158.85000610351562,159.80999755859375
YIIS,2019-03-14,160.9499969482422,160.6699981689453
KZPF,2019-03-15,160.63999938964844,161.50999450683594
XUXN,2019-03-18,161.39999389648438,161.9499969482422
XKVH,2019-03-19,162.52000427246094,163.92999267578125
DIPZ,2019-03-20,163.83999633789062,163.50999450683594
OXNQ,2019-03-21,163.1699981689453,166.9499969482422
GKCJ,2019-03-22,165.9600067138672,161.5
NIYL,2019-03-25,160.22999572753906,160.8800048828125
ESAN,2019-03-26,161.42999267578125,159.39999389648438
WYQJ,2019-03-27,159.0,155.1199951171875
ILWQ,2019-03-28,155.69000244140625,155.17999267578125
ZBJP,2019-03-29,156.8699951171875,158.3699951171875
BFVY,2019-04-01,160.10000610351562,161.17999267578125
CXNI,2019-04-02,160.86000061035156,160.50999450683594
VCLV,2019-04-03,161.77999877929688,162.6199951171875
VSQL,2019-04-04,162.7100067138672,158.52000427246094
SXXM,2019-04-05,159.6300048828125,158.55999755859375
KGAA,2019-04-08,158.39999389648438,158.47000122070312
MUEF,2019-04-09,157.0399932861328,156.97000122070312
RPMF,2019-04-10,158.1999969482422,160.24000549316406
NKDG,2019-04-11,160.16000366210938,160.72999572753906
VTND,2019-04-12,162.0,160.7100067138672
TCPH,2019-04-15,161.0,160.08999633789062
VRXU,2019-04-16,160.0399932861328,158.69000244140625
LNNP,2019-04-17,159.0500030517578,155.33999633789062
BQGO,2019-04-18,154.89999389648438,155.99000549316406
LGJV,2019-04-22,155.4499969482422,158.75999450683594
YWCS,2019-04-23,159.75999450683594,161.22999572753906
ZEBN,2019-04-24,161.8800048828125,159.55999755859375
GYJS,2019-04-25,162.0,163.08999633789062
AADX,2019-04-26,162.4199981689453,165.9600067138672
SOKC,2019-04-29,166.7100067138672,165.36000061035156
TZXV,2019-04-30,165.19000244140625,165.35000610351562
BVSM,2019-05-01,166.00999450683594,162.14999389648438
OOUM,2019-05-02,161.69000244140625,161.8300018310547
MRVI,2019-05-03,162.5800018310547,163.33999633789062
EGKG,2019-05-06,158.6199951171875,162.5
FLPI,2019-05-07,161.3300018310547,156.89999389648438
PUDT,2019-05-08,157.11000061035156,156.86000061035156
DPMW,2019-05-09,154.64999389648438,156.30999755859375
QHCT,2019-05-10,156.27999877929688,159.94000244140625
NEAE,2019-05-13,154.9199981689453,153.14999389648438
FFRX,2019-05-14,155.0500030517578,158.07000732421875
AMXV,2019-05-15,153.82000732421875,155.05999755859375
FFEL,2019-05-16,156.75999450683594,158.47999572753906
UKLI,2019-05-17,156.17999267578125,154.57000732421875
GWTO,2019-05-20,152.47000122070312,155.97999572753906
ERAY,2019-05-21,157.36000061035156,155.77999877929688
QXAQ,2019-05-22,155.8699951171875,157.63999938964844
IFFX,2019-05-23,156.02999877929688,153.7100067138672
VCCI,2019-05-24,154.88999938964844,154.50999450683594
SFDW,2019-05-28,155.35000610351562,155.19000244140625
VRGO,2019-05-29,153.75999450683594,152.88999938964844
LMVW,2019-05-30,154.32000732421875,155.66000366210938
AYAC,2019-05-31,152.66000366210938,151.41000366210938
JRFU,2019-06-03,150.6999969482422,145.10000610351562
BTIY,2019-06-04,146.0500030517578,150.80999755859375
SCFX,2019-06-05,157.14999389648438,158.44000244140625
TOFZ,2019-06-06,158.5,159.30999755859375
BBYA,2019-06-07,159.83999633789062,161.27000427246094
ZNRF,2019-06-10,153.47999572753906,152.7899932861328
EBEC,2019-06-11,155.30999755859375,150.14999389648438
IXPP,2019-06-12,151.11000061035156,151.27999877929688
NFNX,2019-06-13,152.16000366210938,151.33999633789062
PBEY,2019-06-14,151.0399932861328,150.00999450683594
LIQG,2019-06-17,150.1999969482422,150.2899932861328
KFTH,2019-06-18,151.8800048828125,150.58999633789062
QWBJ,2019-06-19,151.69000244140625,154.13999938964844
XCKY,2019-06-20,156.2899932861328,157.1999969482422
JBJH,2019-06-21,156.6699981689453,156.83999633789062
INAH,2019-06-24,157.38999938964844,152.55999755859375
XTJZ,2019-06-25,152.8300018310547,149.33999633789062
LTSE,2019-06-26,151.27999877929688,149.0399932861328
YFRG,2019-06-27,149.88999938964844,150.69000244140625
DEYC,2019-06-28,150.4199981689453,151.72999572753906
GTDG,2019-07-01,154.57000732421875,154.05999755859375
OHZT,2019-07-02,154.2899932861328,154.1199951171875
AWTB,2019-07-03,154.5399932861328,155.58999633789062
AMRJ,2019-07-05,153.9499969482422,154.5800018310547
CVVW,2019-07-08,153.52000427246094,152.80999755859375
HHIY,2019-07-09,152.0800018310547,153.9499969482422
PGIQ,2019-07-10,154.57000732421875,156.27000427246094
LSIF,2019-07-11,156.82000732421875,158.89999389648438
VLUT,2019-07-12,159.39999389648438,158.0800018310547
XKNZ,2019-07-15,158.75999450683594,159.64999389648438
MPHZ,2019-07-16,159.9600067138672,157.1300048828125
OJZG,2019-07-17,157.67999267578125,158.24000549316406
PPKG,2019-07-18,157.0,157.97999572753906
FRPN,2019-07-19,159.72999572753906,156.75
QBOC,2019-07-22,157.64999389648438,157.6999969482422
ULTL,2019-07-23,157.97999572753906,156.25
CWMU,2019-07-24,155.97999572753906,159.75
VXNP,2019-07-25,160.1199951171875,159.35000610351562
BTQI,2019-07-26,159.55999755859375,159.97000122070312
BBYH,2019-07-29,160.39999389648438,156.2100067138672
EVJY,2019-07-30,155.33999633789062,156.9600067138672
KIGF,2019-07-31,157.38999938964844,154.5
YEWV,2019-08-01,154.72999572753906,150.80999755859375
YVGJ,2019-08-02,149.8000030517578,145.6999969482422
REBE,2019-08-05,141.33999633789062,142.82000732421875
LXHO,2019-08-06,143.7899932861328,142.8000030517578
DTPT,2019-08-07,140.92999267578125,141.63999938964844
BUGM,2019-08-08,143.52000427246094,143.82000732421875
LLXE,2019-08-09,143.61000061035156,143.3699951171875
UZAI,2019-08-12,141.5500030517578,140.72000122070312
OIWN,2019-08-13,140.92999267578125,143.8800048828125
MZNY,2019-08-14,141.2899932861328,139.72000122070312
EGOS,2019-08-15,141.10000610351562,142.1300048828125
GARP,2019-08-16,143.05999755859375,143.88999938964844
WZOV,2019-08-19,145.60000610351562,143.6699981689453
NHCT,2019-08-20,144.16000366210938,145.5399932861328
WANY,2019-08-21,146.89999389648438,147.3800048828125
RXRX,2019-08-22,149.49000549316406,148.24000549316406
BZHC,2019-08-23,157.6999969482422,151.57000732421875
WFEA,2019-08-26,153.50999450683594,155.13999938964844
FNJQ,2019-08-27,154.25999450683594,153.57000732421875
MWAR,2019-08-28,152.5,151.8300018310547
VCYO,2019-08-29,153.39999389648438,155.92999267578125
QSCJ,2019-08-30,156.4199981689453,156.07000732421875
QORL,2019-09-03,154.2100067138672,152.72999572753906
MVLX,2019-09-04,154.08999633789062,152.4600067138672
XTKH,2019-09-05,154.63999938964844,153.77000427246094
TBFY,2019-09-06,153.97000122070312,151.07000732421875
DIYH,2019-09-09,151.66000366210938,149.5399932861328
ALAK,2019-09-10,148.77000427246094,149.64999389648438
KHYS,2019-09-11,150.08999633789062,154.08999633789062
XNWQ,2019-09-12,155.0399932861328,154.75
VUTF,2019-09-13,154.32000732421875,152.97999572753906
BOTU,2019-09-16,151.64999389648438,153.00999450683594
UHCJ,2019-09-17,153.0,152.82000732421875
QDEF,2019-09-18,152.35000610351562,152.77000427246094
GIXM,2019-09-19,153.52000427246094,153.60000610351562
CHJK,2019-09-20,154.69000244140625,155.1999969482422
DXYH,2019-09-23,154.14999389648438,154.64999389648438
ZWFX,2019-09-24,154.27999877929688,152.0500030517578
YXWP,2019-09-25,152.0500030517578,152.99000549316406
HZNW,2019-09-26,152.4199981689453,152.33999633789062
TIDI,2019-09-27,153.1199951171875,148.25999450683594
OYOW,2019-09-30,147.9499969482422,148.44000244140625
OHMH,2019-10-01,149.49000549316406,147.69000244140625
CZEB,2019-10-02,146.05999755859375,144.22000122070312
ZGZK,2019-10-03,144.0,147.0
OJIJ,2019-10-04,148.27999877929688,148.02999877929688
GKFX,2019-10-07,147.27999877929688,148.8000030517578
NXEL,2019-10-08,147.5399932861328,145.91000366210938
CSRH,2019-10-09,147.27000427246094,147.0500030517578
NIYZ,2019-10-10,146.83999633789062,146.41000366210938
YPOK,2019-10-11,148.13999938964844,149.3699951171875
